,0
292,13.067648300632213
293,13.056441926968699
294,13.044183623220729
295,12.860520737005704
296,12.701263743300602
297,12.72592250906372
298,12.723668730128592
299,12.557865813176969
300,12.556735493312294
301,12.397776313264066
302,12.413776707980281
303,12.409192731453683
304,12.211566308550486
305,12.21269882882777
306,12.058304782651225
307,12.046899471488729
308,12.04576254662279
309,12.064030589739813
310,11.877704972244697
311,11.898329795049737
312,11.72341192746738
313,11.748888554542408
314,11.715369018662733
315,11.539299935800615
316,11.547336436880524
317,11.543901948523908
318,11.389716137908291
319,11.200884726968747
320,11.20780527541301
321,11.248627374147947
322,11.028217271714386
323,11.052558165579638
324,10.88689984153225
325,10.870575613749114
326,10.906890508116437
327,10.706046296678824
328,10.700219403873952
329,10.708381524485853
330,10.535693729475318
331,10.368157302309191
332,10.393185187481297
333,10.222545260596775
334,10.231335632703505
335,10.202896152734068
336,10.071773139212022
337,10.067355495768581
338,9.877951943489013
339,9.719438345962141
340,9.719438345962141
341,9.567736156937714
342,9.56103188727348
343,9.54879390904169
344,9.545468418113042
345,9.397111523121048
346,9.388160213720628
347,9.39263139446374
348,9.227611641070686
349,9.23098593632996
350,9.05584863228477
351,8.889725218001567
352,8.89085548662363
353,8.711178574540561
354,8.706671403994864
355,8.552976052499913
356,8.557526603453411
357,8.356300085531132
358,8.38119448111427
359,8.380057031888958
360,8.204840207183993
361,8.210533210445217
362,8.039873176075856
363,8.038731489339998
364,7.888745164086764
365,7.858930703415869
366,7.869205858299592
367,7.683668705753437
368,7.703113379545652
369,7.712322951913301
370,7.5072753575717135
371,7.5405112082470405
372,7.388430163121313
373,7.373311536010921
374,7.192218540311216
375,7.187600046052185
376,7.006522949920077
377,7.009976289184817
378,6.841555755437642
379,6.845024110070221
380,6.666206685340782
381,6.654686069449281
382,6.67314752495471
383,6.519889742078204
384,6.5152155546691795
385,6.3120089094609435
386,6.135451215670126
387,6.1831783627724075
388,6.160935753869904
389,6.006576302298674
390,6.020726626256277
391,5.962340688145069
392,6.014819982028068
393,5.852397705462039
394,5.66510851696032
395,5.67575157900027
396,5.500285578587164
397,5.509785312478878
398,5.521716240485921
399,5.349820209493201
400,5.1540444719489065
401,5.193548855198459
402,5.016820007065304
403,4.997596958883125
404,4.82684768696031
405,4.842482390093733
406,4.679027555866585
407,4.669345963482459
408,4.654899509222029
409,4.427146603148138
410,4.276333167722622
411,4.288215737898452
412,4.28226692204408
413,4.257447423400442
414,4.113822161576819
415,4.11978810490624
416,3.951355557839855
417,3.985146481257455
418,4.010831711254435
419,3.8168221614433597
420,3.6669132671782156
421,3.6669132671782156
422,3.6681460077777506
423,3.5122746134018485
424,3.490006509940709
425,3.5097897154687066
426,3.3303817515010414
427,3.3341027122532436
428,3.183342385916054
429,3.0026088582473935
430,3.0126382289511096
431,3.018928379142411
432,2.835642849302512
433,2.835642849302512
434,2.806949394844102
435,2.8293751025694083
436,2.8419271625510127
437,2.6712006620569153
438,2.0189209656651164
439,1.8546798177453476
440,1.8417800003343834
441,1.5340954001079377
442,1.514557137950823
443,1.649328960475124
444,1.5896733620451007
445,1.5443968575616998
446,1.3556896179285947
447,1.3939430415555876
448,1.3277454649194687
449,1.3570954897485035
450,1.3180417417684929
451,1.1586764585712708
452,1.0092317788576144
453,0.8657256193935434
454,0.8600310350169605
455,0.8557687359524488
456,0.8387959965542807
457,0.6570939087384309
458,0.641686213656228
459,0.5638755539105162
460,0.5335408296129335
461,0.5050028467986958
462,0.35596696274845063
463,0.15134132638410341
464,0.20430298778896075
465,0.03246507557242804
466,0.18107640431480593
467,0.1204451427510279
468,0.1782233256256304
469,0.3897988157901436
470,0.3083200709043696
471,0.529171968593433
472,0.5234600280844295
473,0.6374422456160452
474,0.7124909690903927
475,0.8283160988611926
476,0.8587007573686039
477,0.8283160988611926
478,1.0190864463562623
479,0.9914504448431453
480,1.1866652975803569
481,1.2111993057124835
482,1.1779471252739977
483,1.354246197281501
484,1.3629582982787656
485,1.4865472580144936
486,1.5276402376763683
487,1.54215060492863
488,1.7054198453648977
489,1.8035354554982428
490,1.8303787999656767
491,1.8348244342822815
492,2.0376880344968065
493,1.9978511365650458
494,2.0185880652983235
495,2.1920243783770337
496,2.156351574261261
497,2.3565948464393367
498,2.341733505198588
499,2.2413364558910036
500,2.5300531509856095
501,2.697582995912347
502,2.682672145978425
503,2.687154989078816
504,2.882932316088886
505,2.8396309722309243
506,3.005564751806455
507,2.9919235857422386
508,3.020633752917385
509,3.1562620294080483
510,3.1835810763910004
511,3.3736406598459485
512,3.3175102657406432
513,3.5032575195446474
514,3.530582419279475
515,3.7086579742855967
516,3.8731296870413137
517,3.788397833408619
518,3.838044759468255
519,4.02384227088345
520,4.022312489478641
521,4.16970696272273
522,4.1479561580858
523,4.185128697839886
524,4.363300612911902
525,4.338615656869036
526,4.315242147143571
527,4.682657769283186
528,4.6857629698171674
529,4.60856310697342
530,4.857798646509737
531,4.832824182542995
532,4.82968494889995
533,5.031404218840787
534,5.130888379363487
535,5.189428412586045
536,5.153197953282094
537,5.194116182176418
538,5.3457818275285724
539,5.490886838857095
540,5.68831697226587
541,5.5901017418073895
542,5.683574255157462
543,5.860390671993213
544,5.871433761915011
545,5.857226705742063
546,5.955357782713608
547,6.179093492697349
548,6.107708021911655
549,6.37825608122171
550,6.322182292341043
551,6.3399380097087
552,6.507177261540472
553,6.450075950685448
554,6.6352902382272525
555,6.529664659724989
556,6.810627889429918
557,6.807341630660889
558,7.104935570986449
559,7.124984896590385
560,7.3334312168196
561,7.239769596980808
562,7.276970824044827
563,7.305355072824601
564,7.4338534198721025
565,7.649518914503996
566,7.626122346333984
567,7.809932715265605
568,7.808259436306078
569,7.743862863208493
570,7.90729814346876
571,7.950022689551199
572,8.144058971700426
573,8.23925967523592
574,8.230584081383125
575,8.466282422201417
576,8.6075865714626
577,8.609307434507372
578,8.617894823398418
579,8.80539684294355
580,8.779678431960209
581,8.956944177616338
582,8.93794272263086
583,8.967250953346372
584,8.941407774714374
585,9.134214503514958
586,9.250702290854461
587,9.302911253456937
588,9.466411427829966
589,9.468141240865538
590,9.638553610573101
591,9.512621358589675
592,9.742216202085336
593,9.777557979565092
594,9.781066331602078
595,10.010480313695933
596,10.015626527711484
597,10.09532441742817
598,10.139359746648038
599,10.292224852737919
600,10.481956799588755
601,10.504624846106703
602,10.671609778516098
603,10.68896565444931
604,10.5740794580169
605,10.654140246263607
606,10.819312925314446
607,10.963198436345534
608,10.970305515346633
609,11.02127481933522
610,11.191769497222413
611,11.203947004499364
612,11.350009695760766
613,11.45649821711622
614,11.536270799592113
615,11.472643296944755
616,11.673346080901139
617,11.673346080901139
618,11.592437327773485
619,11.83137293523046
620,11.817067516472637
621,12.014297983188332
622,11.982127890741866
623,12.181223598973935
624,12.157951511393744
625,12.360612866508767
626,12.333802815804619
627,12.50606709735046
628,12.520411072517476
629,12.676539995888565
630,12.67833987025519
631,12.751597968680306
632,12.856019891948979
633,12.83255487719566
634,12.94429330108818
635,12.94800102749262
636,13.140557785582766
637,13.173484887628447
638,13.15157771155184
639,13.33301324963875
640,13.34213967852366
641,13.258871675666043
642,13.514441927096232
643,13.423585155843417
644,13.670277301159791
645,13.633302997821579
646,13.618372394189185
647,13.849929295246394
648,13.728125805858646
649,13.97413708377554
650,14.014903429979961
651,13.894589327172557
652,14.190913509192878
653,14.192751293456396
654,14.150168634422075
655,14.196423185040825
656,14.309375044455749
657,14.335517978259563
658,14.505986957222595
659,14.453372339317694
660,14.682050023468463
661,14.581652235365297
662,14.644591311326968
663,14.863691458507725
664,14.945457462148584
665,14.985461947409846
666,14.805758456978829
667,15.110072144204665
668,15.133072845292528
669,15.29775740614184
670,15.290080740635458
671,15.38043367754579
672,15.448913325097745
673,15.419771058534698
674,15.51197201107342
675,15.718174864961817
676,15.705067437144738
677,15.936943144481411
678,16.00416527251446
679,15.978919601329716
680,16.160464640903484
681,16.021543147722028
682,16.22042553669345
683,16.20721581135832
684,16.28371581059396
685,16.364452902172456
686,16.343437699831988
687,16.347270376893995
688,16.51583674518099
689,16.469395323010552
690,16.484961298614007
691,16.506224583635674
692,16.75292049330279
693,16.790612309739796
694,16.798483525117298
695,16.959032571038364
696,17.119548977598345
697,17.061399440045292
698,17.127476410845347
699,17.201112943574238
700,17.321568722751675
701,17.343106201480012
702,17.387775711015337
703,17.52917485233684
704,17.52334094679569
705,17.684079766841503
706,17.693843866190566
707,17.636738442587937
708,17.819091188084794
709,17.722243081625514
710,17.55745348134393
711,17.707851429036285
712,17.749226711651637
713,17.740566115031637
714,17.584562264575627
715,17.934445141790885
716,17.90848506548643
717,17.912828243525926
718,17.886669054257503
719,18.080759598872362
720,18.09161248917379
721,18.098104416921515
722,18.304798610043008
723,18.229003473358933
724,18.313333996524236
725,18.451349008056876
726,18.43620355482298
727,18.34583014571668
728,18.625817657027987
729,18.59546122746525
730,18.791674771930992
731,18.791674771930992
732,18.811085801097725
733,18.798159745642725
734,18.920373131131136
735,18.940094225550823
736,18.955339613716298
737,19.112426853196215
738,19.04834692539901
739,19.278202265487067
740,19.27381566020145
741,19.295682067590796
742,19.280393060930876
743,19.437363885735877
744,19.38399652502997
745,19.556308384543367
746,19.611914275123
747,19.607505063255747
748,19.60529792606959
749,19.465044902162703
750,19.786481137640934
751,19.6947280242558
752,19.844199298790784
753,19.938948762936896
754,19.891962319856287
755,19.936728546975587
756,19.963242167324076
757,20.115757314908837
758,20.080059640455737
759,20.198001356743436
760,20.279253370180992
761,20.213979787261962
762,20.404487761112325
763,20.47161271196654
764,20.305484284554105
765,20.440480773577065
766,20.601665995355187
767,20.528898607121718
768,20.56778301836082
769,20.68507283988161
770,20.746967709253934
771,20.887405071294456
772,20.941962587939823
773,20.857420989586974
774,21.05518779669006
775,21.057486571164084
776,21.027460303609466
777,21.114375232551378
778,21.252771545840325
779,21.124523986347143
780,21.3745264690947
781,21.39766094652666
782,21.438847638154478
783,21.413746937934018
784,21.393048660874122
785,21.383802221599264
786,21.31824567855867
787,21.583865739264454
788,21.593031016043092
789,21.681869286732557
790,26.082657140298448
791,26.082657140298448
792,26.082657140298448
793,26.082657140298448
794,26.082657140298448
795,26.082657140298448
796,26.082657140298448
797,26.082657140298448
798,26.082657140298448
799,26.082657140298448
800,25.908577322341493
801,25.908577322341493
802,25.908577322341493
803,25.908577322341493
804,25.908577322341493
805,25.908577322341493
806,25.90933311223332
807,25.913116601754048
808,25.914632313039938
809,25.914632313039938
810,25.914632313039938
811,25.914632313039938
812,25.914632313039938
813,25.914632313039938
814,25.914632313039938
815,25.914632313039938
816,25.91501135664628
817,25.915769874967644
818,25.915769874967644
819,25.915769874967644
820,25.916528677663763
821,25.916528677663763
822,25.918427058258214
823,25.919567192932885
824,25.919567192932885
825,25.919567192932885
826,25.919567192932885
827,25.919567192932885
828,25.919567192932885
829,25.920707903886935
830,25.92146880826465
831,25.92146880826465
832,25.92146880826465
833,25.922230075091306
834,25.922610735052405
835,25.922610735052405
836,25.748918229014382
837,25.74929977956494
838,25.749681564172384
839,25.749681564172384
840,25.750063315688276
841,25.750827139485548
842,25.750827139485548
843,25.750827139485548
844,25.750827139485548
845,25.750827139485548
846,25.750827139485548
847,25.75159128940513
848,25.751973448525074
849,25.751973448525074
850,25.57828504552707
851,25.57905134456755
852,25.580201311380833
853,25.580201311380833
854,25.580201311380833
855,25.581735837664567
856,25.58250357415513
857,25.58250357415513
858,25.58250357415513
859,25.58250357415513
860,25.408804327249157
861,25.408804327249157
862,25.409959100125683
863,25.411114422523767
864,25.411114422523767
865,25.411114422523767
866,25.41188514003253
867,25.412270526340546
868,25.238576442743692
869,25.239735729826897
870,25.240509028194175
871,25.240509028194175
872,25.240509028194175
873,25.240509028194175
874,25.240509028194175
875,25.242056659869956
876,25.068746791414604
877,25.069911013027408
878,25.07029934432398
879,25.07029934432398
880,25.07146456744395
881,25.072630503915832
882,24.89892215790102
883,24.89970158938768
884,24.90126126481237
885,24.90126126481237
886,24.90126126481237
887,24.9016515010325
888,24.902822441381765
889,24.902822441381765
890,24.729119969091474
891,24.729119969091474
892,24.729119969091474
893,24.729119969091474
894,24.729119969091474
895,24.55735926577387
896,24.558537291982837
897,24.558930019176923
898,24.558930019176923
899,24.385213168474056
900,24.3883651392127
901,24.3883651392127
902,24.3883651392127
903,24.214643975130485
904,24.215434477276613
905,24.216225361200035
906,24.216225361200035
907,24.216620832704912
908,24.218203931791752
909,24.04566120862574
910,24.04566120862574
911,24.04566120862574
912,24.04566120862574
913,23.871928054572784
914,23.87352012038137
915,23.873918263143736
916,23.873918263143736
917,23.873918263143736
918,23.70016989823826
919,23.70016989823826
920,23.70016989823826
921,23.70016989823826
922,23.70016989823826
923,23.526428695285805
924,23.382959590578125
925,23.382552322964642
926,23.382552322964642
927,23.208832575863568
928,23.208832575863568
929,23.208832575863568
930,23.208832575863568
931,23.208832575863568
932,23.208832575863568
933,23.208832575863568
934,23.034701948191717
935,23.034701948191717
936,23.034701948191717
937,23.034701948191717
938,23.034701948191717
939,23.034701948191717
940,23.034701948191717
941,23.034701948191717
942,23.034701948191717
943,22.860960018006587
944,22.860960018006587
945,22.860960018006587
946,22.860960018006587
947,22.860960018006587
948,22.862599445128716
949,22.689269658356096
950,22.69214852120398
951,22.692560068290305
952,22.692560068290305
953,22.692560068290305
954,22.692560068290305
955,22.693795625928008
956,22.521292810548086
957,22.521292810548086
958,22.521292810548086
959,22.521292810548086
960,22.521292810548086
961,22.522119142921433
962,22.522945799736487
963,22.349605185165547
964,22.35001970021481
965,22.35001970021481
966,22.35001970021481
967,22.35001970021481
968,22.35001970021481
969,22.35001970021481
970,22.35001970021481
971,22.175849198425766
972,22.175849198425766
973,22.175849198425766
974,22.175849198425766
975,22.175849198425766
976,22.175849198425766
977,22.175849198425766
978,22.175849198425766
979,22.002073740939096
980,22.002073740939096
981,22.002073740939096
982,22.002073740939096
983,22.002073740939096
984,22.002073740939096
985,22.002073740939096
986,22.002073740939096
987,22.002073740939096
988,22.002073740939096
989,22.002073740939096
990,22.002073740939096
991,22.002073740939096
992,22.002073740939096
993,21.828296499897686
994,21.828296499897686
995,21.829547360876823
996,21.830381827125937
997,21.830381827125937
998,21.830381827125937
999,21.830381827125937
1000,21.83163411543164
1001,21.832469464778434
1002,21.832469464778434
1003,21.832469464778434
1004,21.832469464778434
1005,21.832469464778434
1006,21.832469464778434
1007,21.6586899548134
1008,21.6586899548134
1009,21.6586899548134
1010,21.6586899548134
1011,21.6586899548134
1012,21.6586899548134
1013,21.6586899548134
1014,21.6586899548134
1015,21.6586899548134
1016,21.6586899548134
1017,21.6586899548134
1018,21.6586899548134
1019,21.6586899548134
1020,21.6586899548134
1021,21.6586899548134
1022,21.6586899548134
1023,21.6586899548134
1024,21.6586899548134
1025,21.484891026053408
1026,21.484891026053408
1027,21.484891026053408
1028,21.484891026053408
1029,21.484891026053408
1030,21.484891026053408
1031,21.484891026053408
1032,21.484891026053408
1033,21.484891026053408
1034,21.484891026053408
1035,21.484891026053408
1036,21.484891026053408
1037,21.484891026053408
1038,21.484891026053408
1039,21.484891026053408
1040,21.484891026053408
1041,21.484891026053408
1042,21.484891026053408
1043,21.484891026053408
1044,21.484891026053408
1045,21.484891026053408
1046,21.484891026053408
1047,21.484891026053408
1048,21.484891026053408
1049,21.484891026053408
1050,21.484891026053408
1051,21.484891026053408
1052,21.484891026053408
1053,21.484891026053408
1054,21.484891026053408
1055,21.484891026053408
1056,21.484891026053408
1057,21.484891026053408
1058,21.484891026053408
1059,21.484891026053408
1060,21.484891026053408
1061,21.484891026053408
1062,21.484891026053408
1063,21.48447168002643
1064,21.483633182785503
1065,21.483214157244323
1066,21.483214157244323
1067,21.30940996062833
1068,21.30940996062833
1069,21.30940996062833
1070,21.30940996062833
1071,21.30940996062833
1072,21.30940996062833
1073,21.30940996062833
1074,21.30940996062833
1075,21.30940996062833
1076,21.30940996062833
1077,21.30940996062833
1078,21.30940996062833
1079,21.30940996062833
1080,21.30940996062833
1081,21.30940996062833
1082,21.483214157244323
1083,21.30940996062833
1084,21.30940996062833
1085,21.30940996062833
1086,21.30940996062833
1087,21.30940996062833
1088,21.30940996062833
1089,21.30940996062833
1090,21.30940996062833
1091,21.308990195695188
1092,21.483214157244323
1093,21.483214157244323
1094,21.483214157244323
1095,21.483214157244323
1096,21.483214157244323
1097,21.483214157244323
1098,21.483214157244323
1099,21.482376174937276
1100,21.481119833946522
1101,21.481119833946522
1102,21.481119833946522
1103,21.481119833946522
1104,21.481119833946522
1105,21.481119833946522
1106,21.481119833946522
1107,21.481119833946522
1108,21.481119833946522
1109,21.481119833946522
1110,21.481119833946522
1111,21.481119833946522
1112,21.481119833946522
1113,21.481119833946522
1114,21.481119833946522
1115,21.481119833946522
1116,21.481119833946522
1117,21.481119833946522
1118,21.481119833946522
1119,21.481119833946522
1120,21.481119833946522
1121,21.481119833946522
1122,21.481119833946522
1123,21.481119833946522
1124,21.481119833946522
1125,21.481119833946522
1126,21.481119833946522
1127,21.481119833946522
1128,21.481119833946522
1129,21.481119833946522
1130,21.481119833946522
1131,21.481119833946522
1132,21.481119833946522
1133,21.481119833946522
1134,21.481119833946522
1135,21.481119833946522
1136,21.481119833946522
1137,21.481119833946522
1138,21.481119833946522
1139,21.481119833946522
1140,21.481957260059502
1141,21.481957260059502
1142,21.481957260059502
1143,21.481957260059502
1144,21.481957260059502
1145,21.482376174937276
1146,21.4827950149699
1147,21.4827950149699
1148,21.4827950149699
1149,21.4827950149699
1150,21.4827950149699
1151,21.484891026053408
1152,21.484891026053408
1153,21.484891026053408
1154,21.484891026053408
1155,21.484891026053408
1156,21.312351507880674
1157,21.312772185688182
1158,21.312772185688182
1159,21.31319283059923
1160,21.314455367458628
1161,21.31656173188797
1162,21.317404924660732
1163,21.317404924660732
1164,21.317404924660732
1165,21.31782655622238
1166,21.31867031162315
1167,21.31867031162315
1168,21.31867031162315
1169,21.319514400349096
1170,21.319936501184397
1171,21.321203578905155
1172,21.321203578905155
1173,21.147403743555422
1174,21.149945591983947
1175,21.15036951460788
1176,21.150803498344114
1177,20.980401122276156
1178,20.982104573628597
1179,20.98253083443208
1180,20.983809720403187
1181,20.810444888233377
1182,20.810444888233377
1183,20.810444888233377
1184,20.81087246693068
1185,20.81087246693068
1186,20.81087246693068
1187,20.63706265872763
1188,20.637491173590664
1189,20.637491173590664
1190,20.637491173590664
1191,20.637491173590664
1192,20.637491173590664
1193,20.4671177464989
1194,20.467988053074393
1195,20.29415659485089
1196,20.29415659485089
1197,20.29415659485089
1198,20.29415659485089
1199,20.29415659485089
1200,20.29415659485089
1201,20.29415659485089
1202,20.297608366915245
1203,20.12509049477966
1204,20.12509049477966
1205,20.12509049477966
1206,20.12509049477966
1207,20.12509049477966
1208,20.12509049477966
1209,20.12509049477966
1210,20.12509049477966
1211,19.951700022275567
1212,19.952133912253956
1213,19.954739911538034
1214,19.954739911538034
1215,19.954739911538034
1216,19.954739911538034
1217,19.957349217744955
1218,19.95778455421993
1219,19.95778455421993
1220,19.95866549482573
1221,19.785699079043287
1222,19.785699079043287
1223,19.786572350170292
1224,19.788320120272644
1225,19.78875725511539
1226,19.615810457171367
1227,19.615810457171367
1228,19.615810457171367
1229,19.615810457171367
1230,19.615810457171367
1231,19.615810457171367
1232,19.4432874821363
1233,19.4432874821363
1234,19.4432874821363
1235,19.443727080114414
1236,19.444606310916253
1237,19.44504598769324
1238,19.446806087253062
1239,19.273414205463546
1240,19.273414205463546
1241,19.273414205463546
1242,19.273855372298314
1243,19.275179694030005
1244,19.275179694030005
1245,19.276073310361248
1246,19.10443981950144
1247,19.105769701055426
1248,19.107544037036504
1249,19.107544037036504
1250,19.107544037036504
1251,18.935477415293793
1252,18.936367811610406
1253,18.93681305062008
1254,18.93681305062008
1255,18.93681305062008
1256,18.763417380901583
1257,18.76609724742381
1258,18.766544196480993
1259,18.767001755559757
1260,18.595827901535394
1261,18.598072207732216
1262,18.424676717281386
1263,18.425126762474918
1264,18.425577135841444
1265,18.425577135841444
1266,18.426027387190437
1267,18.426027387190437
1268,18.25262629186483
1269,18.253529199453062
1270,18.254884291869754
1271,18.256692638159336
1272,18.083736424542842
1273,18.083736424542842
1274,18.084653893293513
1275,17.912600804026713
1276,17.91351071498474
1277,17.918066237713536
1278,17.918066237713536
1279,17.744200174715314
1280,17.744200174715314
1281,17.744200174715314
1282,17.572622656193545
1283,17.57353957409979
1284,17.574915767798892
1285,17.57721134532507
1286,17.403346212327964
1287,17.403346212327964
1288,17.40472757972875
1289,17.2331547797111
1290,17.2331547797111
1291,17.23500335342353
1292,17.235928352395767
1293,17.06205507225895
1294,17.06251850181728
1295,17.06251850181728
1296,17.066230646813196
1297,16.892346101329608
1298,16.892346101329608
1299,16.894673909942515
1300,16.721259047702617
1301,16.7217260090805
1302,16.724061979284997
1303,16.724061979284997
1304,16.724997129049942
1305,16.552050365280916
1306,16.55392635444647
1307,16.555334413261523
1308,16.555334413261523
1309,16.38238052874909
1310,16.38238052874909
1311,16.20990081936076
1312,16.211799965406172
1313,16.214624394725043
1314,16.04072228383485
1315,16.041196032306317
1316,16.04404151880427
1317,15.871570782062793
1318,15.872522590797056
1319,15.872522590797056
1320,15.87442731134182
1321,15.701004888544654
1322,15.701004888544654
1323,15.529480152864164
1324,15.53139647057384
1325,15.53139647057384
1326,15.531875784002935
1327,15.358926372042617
1328,15.362774024227946
1329,15.190301127884867
1330,15.19174950262503
1331,15.19174950262503
1332,15.192232635056001
1333,15.018801132237018
1334,15.020253841317386
1335,15.02122296748863
1336,14.849731758162232
1337,14.850704242511908
1338,14.680672784573092
1339,14.682137608574603
1340,14.508702534656551
1341,14.508702534656551
1342,14.510661410962955
1343,14.338686824884492
1344,14.33966967609473
1345,14.341144658512237
1346,14.168198373386373
1347,14.170664756061324
1348,13.997223369077433
1349,13.997223369077433
1350,13.997223369077433
1351,13.999697635946779
1352,14.000192952860843
1353,13.828726742457759
1354,13.82972053115322
