,0
0,11.480817275822721
1,10.194284487407632
2,9.527666045966969
3,7.843002876853424
4,7.554755983712873
5,5.93044144215535
6,5.142138638227157
7,4.757011869297896
8,4.598951983074173
9,2.6810523802215243
10,2.4188001255073117
11,0.975311154285316
12,0.13872185847707294
13,1.0969445665482402
14,1.6997571351897363
15,2.554038208580381
16,3.069754766040316
17,3.505661539850941
18,3.5609018832843073
19,3.7506844752323727
20,3.719890757417943
21,3.7269017250576213
22,3.96149777233038
23,3.793487224304975
24,3.8962891894919687
25,3.528603434621369
26,3.625537797297498
27,3.178729054931949
28,3.245110322396404
29,3.512472511676585
30,3.097344958231598
31,2.8836413784512556
32,3.1639757131777744
33,2.957497551813115
34,3.086275228591196
35,2.461880453070463
36,2.536170859618686
37,2.254398342910103
38,1.7651864914736384
39,1.63212714716381
40,1.0899445899993483
41,1.081139955802158
42,0.805441441398044
43,0.22434171111178572
44,0.26095870919860764
45,0.20598541704517567
46,0.7568599732443343
47,1.1842076777177915
48,1.6425290976027431
49,1.9539255360792083
50,2.6036960091282255
51,2.7581104575121076
52,3.431050857934983
53,3.4561019015902756
54,3.9665964773743205
55,4.7571371584353646
56,4.726716718453633
57,5.164904099790169
58,1.8613489509086252
59,2.13830461879983
60,2.1685872551459453
61,2.1345157837141917
62,2.205957580143486
63,2.578088211926823
64,2.5404867229871226
65,2.7127700113999924
66,2.679213696169956
67,3.0975117544856614
68,2.9724173907336597
69,3.1272277832784745
70,3.4788213063761244
71,3.528669677630642
72,3.8556700268079993
73,3.835576871386659
74,3.1423240067320677
75,4.180823119125317
76,4.43313836425524
77,4.358243361835685
78,4.290637250256788
79,4.399842370430433
80,4.1037140339867975
81,4.347195281776505
82,4.435153858604886
83,4.405514935418506
84,4.49877513422762
85,4.306782546676725
86,4.4018840795028735
87,4.4069126070964275
88,4.597024925245908
89,4.44375806582519
90,4.3610191371951945
91,4.4281869840937835
92,4.6378649891943065
93,4.234516510154605
94,4.087170441699461
95,4.398848613843192
96,4.504900613029191
97,4.717477684615952
98,4.636542220277433
99,4.582268430011894
100,4.629523985541831
101,4.6506866280711785
102,4.67972754375129
103,4.602717337394967
104,4.602490683758962
105,4.805871419416982
106,4.793474180592343
107,4.634237388731234
108,4.764787202004092
109,4.899420429948913
110,4.702747979243823
111,4.797986061654798
112,4.593886996499584
113,4.810936080643419
114,4.799712180297938
115,4.689898985382351
116,4.733857883178774
117,4.77188870337469
118,4.79223561797385
119,4.831589746878097
120,4.775732837423356
121,4.7757112928576895
122,4.787488117135289
123,4.736965435137652
124,4.695615653649123
125,4.776294716842402
126,4.500554369383369
127,4.496117458712806
128,4.572247389029915
129,4.436561880408689
130,4.373862976572353
131,4.389761310645994
132,4.288399983177703
133,4.127832052452229
134,3.979641046815776
135,3.915167431175449
136,3.7768360753076915
137,3.6395192203637063
138,3.656856609973574
139,3.2367166435982893
140,3.341281581151407
141,3.1797493854016534
142,2.954927137441513
143,2.870560599681783
144,2.5084320518031533
145,2.4675074117283935
146,2.3555765405903437
147,2.278295628295503
148,2.1094700758149836
149,1.8277287743785526
150,3.6263228246458534
151,3.712517512009175
152,3.6318350633513177
153,3.601966210376207
154,3.321562043831535
155,3.7254195591892367
156,3.7899209464477455
157,3.771660727445593
158,3.550106595601462
159,3.49940562296766
160,3.6545095196160955
161,3.741868717034486
162,3.7640490559594215
163,3.6052380846853858
164,3.603432041407971
165,3.6952829282347097
166,3.841093259911836
167,3.818932074090095
168,4.020740829536137
169,3.884211217927268
170,3.8619753851573484
171,3.8574518894686682
172,3.739555016884186
173,3.6543379711794675
174,3.7536218618950548
175,3.653113031441988
176,3.8019068165559324
177,3.9946536602923057
178,4.116766028895088
179,3.7298437547054504
180,3.6138469786710736
181,3.6388986364229323
182,3.7885717692201197
183,3.774142832398633
184,3.6558116227345887
185,3.635665247783319
186,3.5996124990852594
187,3.6619929233792585
188,3.797813375227991
189,3.3770079843124816
190,3.56916120763746
191,3.581875491155083
192,3.4190571626774315
193,3.469085503396105
194,3.507772367527056
195,3.4286015835932058
196,3.4939285293247404
197,3.5005840490615983
198,3.5722122377221206
199,3.705438108623129
200,3.4994421330776326
201,3.548379408582641
202,3.667325599315953
203,3.7973052794147844
204,3.8690558519709697
205,3.839983898948094
206,3.8788659204235234
207,3.888430380225991
208,4.016931074477281
209,4.156119549939774
210,4.304052070454747
211,4.235739252693194
212,4.180939613920715
213,4.384407998821709
214,2.2758956324159603
215,2.261783540644947
216,2.3723891368802716
217,2.2800197819459704
218,2.187690537460736
219,2.266170060804641
220,2.0741956992562267
221,1.932120420652093
222,2.035564247500387
223,1.790090583031962
224,1.8686196442883312
225,1.651885499651021
226,2.282715539208416
227,2.0621315070065713
228,1.6249510127753497
229,1.4888528397471663
230,1.3529036201007416
231,1.4948473016668318
